year,state,hydro_gms,oxy_gms,fent_gms,log_oxy,log_hydro,log_fent,gsp,unempl_rate,min_wage,medicaid_rate,log_gsp,log_unempl_rate,log_min_wage,log_medicaid_rate,snap_rate,poverty_rate,gov_dem,death_rate,log_death_rate
2009,IN,52440.59827810377,14129.961174813685,469.88453385782566,-0.48370093173060286,0.5567447151754004,0.06967913562206907,261500.2,10.3,6.55,0.1526716800904119,0.44524021100299144,1.9730870870062414,0.13911116266985502,-0.13237897681062166,0.06803757076470775,1.0438164620339645,0,14.0319,0.46537984102689295
2010,IN,53761.71139857866,20578.637933052814,8925.695243632132,-0.263127790757904,0.5716448512411968,1.531727294287963,280497.0,10.4,7.25,0.160866487777701,0.5118241854169431,2.004658460943744,0.6231281474495632,0.01964292487116499,0.4214095466820005,1.103688517687441,0,14.3781,0.5162814635117239
2011,IN,73460.92494557337,18788.282793992377,665.5880318908374,-0.3165296583877453,0.7586075395204214,0.24239016768050342,288942.9,9.1,7.25,0.1542482438500993,0.5399910392851064,1.5707965474883496,0.6231281474495632,-0.10304835067588716,0.6288487787287855,0.8941363229002726,0,15.3205,0.6492428140456927
2012,IN,67675.33986233536,19886.79824523911,975.8163742401873,-0.28319159167542923,0.7094810293796175,0.43227850596011413,297816.1,8.3,7.25,0.1632838016655085,0.5687095632926709,1.275096672389036,0.6231281474495632,0.06428159451732246,0.7249299888144621,0.7743922115933193,0,15.981,0.7379314964950442
2013,IN,63356.44536455074,18067.072750038307,329.13413368548186,-0.33949453644712957,0.6699883483236933,-0.10678595713038198,308725.4,7.7,7.25,0.1660768250949615,0.6028675091257624,1.0361196186867103,0.6231281474495632,0.11574284128960251,0.7688560000400699,-0.30330479016925943,0,16.5961,0.8174750883736104
2014,IN,40747.16888816499,17578.276049989214,266.5574197937502,-0.355586141377285,0.4056536829834999,-0.21122219775959805,325008.3,6.0,7.25,0.1663426172234958,0.6516685577352517,0.2570580222114647,0.6231281474495632,0.12063361660148957,0.6448562442327459,0.5947760446328896,0,18.1805,1.0102117718943238
2015,IN,18746.628149275115,21397.873837159208,272.5598592605685,-0.24022395636098093,-0.05928317965291886,-0.20019727987657196,329527.7,4.8,7.25,0.1742051279412846,0.6647803721680022,-0.41679475956940853,0.6231281474495632,0.26480784190555723,0.43333784657881064,0.26547973853876833,0,19.4945,1.158340574799233
2016,IN,36282.7326233354,111559.49639682361,432.58262963948886,0.72860776099142,0.33615878369326796,0.02866762451820268,337217.2,4.4,7.25,0.1931238001755723,0.6866814923388603,-0.6728556490239151,0.6231281474495632,0.6077994867392467,0.1208154405646985,-0.24343273451578254,0,23.9642,1.599371477895848
2000,IA,2834.772567904306,2676.0802973286623,56.339284371792054,-1.4598156248470964,-1.190419898100836,-0.9766603003876215,93189.8,2.6,5.15,0.0782371997636107,-0.5344104580139196,-2.125770027280034,-0.9804848813290687,-1.5648828666309544,-1.4262264677220708,-1.291193708451623,1,2.5473,-2.762636800551902
2001,IA,3270.320194734169,3699.4812750490532,56.230275815425465,-1.2698686937977506,-1.1048523578498206,-0.9776059116497088,94973.4,3.3,5.15,0.086340470334724,-0.516410100081283,-1.4890801321660474,-0.9804848813290687,-1.404214106435297,-1.4031415591381504,-1.560617958892268,1,3.0075,-2.489950138591311
2002,IA,3920.3434354587944,4305.342126769712,71.5819699451373,-1.1809046142450972,-0.9963109017354679,-0.8595198038123146,99123.2,4.0,5.15,0.0923695928818219,-0.4758049682822456,-0.9486322842909195,-0.9804848813290687,-1.28544649351859,-1.2961636751936023,-1.0217694580109788,1,3.1256,-2.425022959875945
2003,IA,4560.790469337346,4901.053501377805,86.7469703422741,-1.104884242700353,-0.9057117716162283,-0.7652327908470798,105020.4,4.5,5.15,0.0989001015975872,-0.4209347541525788,-0.6071046710321762,-0.9804848813290687,-1.1575393753978267,-1.2002136051302283,-1.1115775414911933,1,3.3916,-2.2853448758235997
2004,IA,5191.053396916004,5486.428671789167,101.6986696054184,-1.038697394400039,-0.8282082442138258,-0.6870456457862779,116834.4,4.5,5.15,0.1045684385511412,-0.31971967900865483,-0.6071046710321762,-0.9804848813290687,-1.0471335446829597,-1.0141397058940125,-0.5427930127831655,1,4.2333,-1.893355675252987
2005,IA,5817.97288809339,6068.881824443894,116.56514150666531,-0.979508065360657,-0.7599391910771441,-0.619864609394161,122256.2,4.3,5.15,0.1038970414113357,-0.27665097601902505,-0.7398356881704345,-0.9804848813290687,-1.060181159644138,-0.8129721386555809,-0.39311287364947406,1,4.8471,-1.6454317242785317
2006,IA,7834.933914636108,7067.516089905869,692.2030217035289,-0.890141797525342,-0.581714652635138,0.2618451461941811,127052.6,3.7,5.15,0.1215575844787376,-0.24011355682338395,-1.1703521361959788,-0.9804848813290687,-0.7195874097120225,-0.6808277117133891,-0.692473151916857,1,6.5509,-1.073770767509077
2007,IA,9029.95793245946,7610.90690299452,2027.2456734882028,-0.8466864435930497,-0.4967105648207239,0.7953459996034176,137179.9,3.7,5.15,0.1222057660478819,-0.1672975399446665,-1.1703521361959788,-0.9804848813290687,-0.7071891169524318,-0.5966006591146292,-1.1115775414911933,1,6.8812,-0.9780619182085392
2008,IA,10245.482268470405,7951.3115326162,1123.7064702795474,-0.821017469422833,-0.4210863608882785,0.5023343879744456,137116.2,4.2,7.25,0.128193934234838,-0.16773852778748863,-0.8080916140178566,0.6231281474495632,-0.5929860938082577,-0.4609537859424885,-0.9319613745307637,1,7.1815,-0.8944651267512026
2009,IA,10918.186030772635,7790.397972889538,3736.245952247739,-0.8330116838662641,-0.38300537921483674,1.0990557245170978,136819.9,6.4,7.25,0.1419233267499101,-0.16979247537833767,0.4561830125641218,0.6231281474495632,-0.33341843926864667,-0.20070009727152166,-0.5727290406099043,1,7.1267,-0.9094888779617591
2010,IA,11715.76120847741,8348.025426543525,4093.3291445898135,-0.7924539934470406,-0.3407849401641931,1.144402110726798,142016.7,6.0,7.25,0.1511588153057695,-0.13439735633053854,0.2570580222114647,0.6231281474495632,-0.1605622805223199,0.11556896486053778,-0.692473151916857,1,8.5698,-0.5440819905651649
2011,IA,12775.559824375201,9074.393243884891,2323.6754870495756,-0.7435075469577122,-0.28892680582781743,0.8631312085764766,148102.2,5.5,7.25,0.1618309278565688,-0.09455996122872298,-0.008495131765037696,0.6231281474495632,0.037463630046418464,0.3459085927272024,-0.6625371240901189,0,8.4393,-0.5747763092733862
2012,IA,14439.054974678433,9392.137047979952,2088.7380329748426,-0.7233165054578204,-0.21562763221985706,0.8101879159494942,157838.6,5.0,7.25,0.1695308157168445,-0.03410738316315838,-0.29531438828762036,0.6231281474495632,0.17921215911253868,0.5840210825087199,-0.692473151916857,0,8.6605,-0.5229944142648001
2013,IA,12862.204760388377,8576.096896389774,6363.759343475119,-0.7766411167886677,-0.284879176144542,1.3636324344661896,161583.0,4.7,7.25,0.1732759520943602,-0.01184636076395245,-0.4791150740519675,0.6231281474495632,0.24782000505675256,0.6562717517982241,-0.5427930127831655,0,9.2929,-0.3812445502215648
2014,IA,16931.095441908954,8583.399365190533,1493.9452129440517,-0.7761417890445096,-0.12028289507160507,0.6437431838768465,172121.9,4.2,7.25,0.1768649396176049,0.048144420953571423,-0.8080916140178566,0.6231281474495632,0.3133621476045904,0.5527601786334511,-0.692473151916857,0,8.7958,-0.49190255005766753
2015,IA,16155.175018481583,8576.758011602582,1854.902689102625,-0.7765958935966848,-0.14837554510155215,0.7512190187747182,179459.2,3.8,7.25,0.182678727058341,0.08777964546919523,-1.0949108705404393,0.6231281474495632,0.41911065750346915,0.42208132687651545,-0.6625371240901189,0,10.2763,-0.17725891751424727
2016,IA,18838.339068851077,15423.986331106524,3680.8692352750973,-0.432291042055572,-0.056360679169256536,1.0916374257722163,179939.8,3.6,7.25,0.1889667497080352,0.09031894960706795,-1.2474159184115603,0.6231281474495632,0.5329015733252837,0.33824957847403214,-0.8421532910505486,0,10.6239,-0.10938919579334148
2000,KS,4224.548786684214,3610.1179206507322,59.539476376069494,-1.2842116880222771,-0.9515656650115077,-0.9496724455194474,85820.7,3.6,2.65,0.0723623175869748,-0.6126248303416736,-1.2474159184115603,-3.828529830503833,-1.6821247927154352,-1.4006806729224013,-1.3810017919318383,0,3.958,-2.014160565413719
2001,KS,5273.211968786476,4893.437921190513,59.23664088237493,-1.1057964711897526,-0.8188058159794349,-0.9521644440631418,88594.7,4.2,2.65,0.0764432332332406,-0.582420914826244,-0.8080916140178566,-3.828529830503833,-1.6006162234439392,-1.339821436120272,-0.752345207570334,0,5.2579,-1.4936446933408998
2002,KS,6598.339896113373,6044.633936912552,79.41753100660209,-0.9818566363558391,-0.6845725933157608,-0.8085771735350622,91049.7,5.1,2.65,0.0793039337985321,-0.5564689650916901,-0.2360844817254901,-3.828529830503833,-1.5436631612356204,-1.2122266391713694,-0.752345207570334,0,6.4487,-1.1042342926988438
2003,KS,7917.938974749945,7191.245220352228,99.49948659642071,-0.8799603094094182,-0.5754041543929549,-0.697802362441882,94630.2,5.5,2.65,0.090460388600237,-0.5198473140619864,-0.008495131765037696,-3.828529830503833,-1.322984814826661,-1.050691495923086,-0.5427930127831655,1,7.0865,-0.9205745090533405
2004,KS,9221.979865219559,8324.121562786058,119.35926444563343,-0.7941362641737781,-0.48411028303032083,-0.6081925457688893,98013.9,5.5,2.65,0.0948019893408836,-0.48649036875231627,-0.008495131765037696,-3.828529830503833,-1.23771621877487,-0.9845012934718446,-0.36317684582273585,1,8.4787,-0.5654647192228585
2005,KS,10516.918557869289,9449.140876822525,139.0770185688335,-0.7197665736575259,-0.40542811125460876,-0.532803370497235,103966.3,5.0,2.65,0.0973216396465375,-0.4305127064098582,-0.29531438828762036,-3.828529830503833,-1.1883854747543585,-0.9232281084716539,-0.03388053972861465,1,9.0751,-0.4290555980834554
2006,KS,13620.640886339832,11389.207336288455,177.1784248702917,-0.6102090949470851,-0.25057000002363966,-0.41324659023234245,112634.0,4.4,2.65,0.0993477578701748,-0.354483096640282,-0.6728556490239151,-3.828529830503833,-1.1487993988259597,-0.8899032743075784,0.055927543751600466,1,9.4872,-0.3394384128409448
2007,KS,18070.669555194887,13038.067832353217,195.12581932746244,-0.5308849789874225,-0.08127511043944323,-0.3655561889758725,122349.1,4.2,2.65,0.0942335704804789,-0.2759297750572818,-0.8080916140178566,-3.828529830503833,-1.2488606502969724,-0.9062190958086898,-0.2733687623425213,1,9.9794,-0.23690705993573757
2008,KS,17493.632043174435,13765.022915890882,203.78677376185686,-0.49905268661078633,-0.10070961246344362,-0.3440825922498781,127824.5,4.6,2.65,0.0957474085459225,-0.23436262631319127,-0.5425384600413543,-3.828529830503833,-1.2191931199750996,-0.8779907105893001,0.025991515924861743,1,8.001,-0.6810651112057646
2009,KS,14495.6348621874,14314.355868010669,203.78218794949984,-0.47609417432278905,-0.21328564915223674,-0.34409372007791506,124779.5,6.9,2.65,0.1010335001468561,-0.25725414721662887,0.6904708689626411,-3.828529830503833,-1.115919113799619,-0.6424626766647827,0.32535179419224475,1,11.0609,-0.026887433927746934
2010,KS,15244.40461432871,15314.705486806224,213.78473056971356,-0.43646264864927625,-0.1831250967888851,-0.32039566891068755,127970.4,7.1,7.25,0.110564028283634,-0.23327952261622562,0.7800587292322029,0.6231281474495632,-0.9309684870031312,-0.26594281056618213,0.504967961152675,1,9.559,-0.3241854344512541
2011,KS,16398.368260043542,16804.006668588674,215.07606646892387,-0.3820148929609914,-0.1394279855044099,-0.3174169830280199,135528.5,6.5,7.25,0.1178224084900975,-0.17879669326563405,0.5042820939651985,0.6231281474495632,-0.7911730518785797,-0.050128401522918614,0.504967961152675,0,10.1164,-0.209185438965552
2012,KS,16882.017381663463,17247.481083150902,232.34451569538842,-0.36673210334742073,-0.12202128349228111,-0.27921064544603996,140764.1,5.7,7.25,0.1219496218187842,-0.14280883278588677,0.10009886840746175,0.6231281474495632,-0.7120877386310188,-0.016203778550508672,0.4151598776724599,0,11.4807,0.04959895260791465
2013,KS,16348.993846971602,16842.7391350358,207.8826553757364,-0.3806641348783336,-0.14123378445733678,-0.33424181675772585,143065.8,5.3,7.25,0.12411810817873,-0.12740931896972976,-0.12048323852483087,0.6231281474495632,-0.6706518908851904,0.07145316938312603,0.17567165505855326,0,11.9586,0.13360009441518733
2014,KS,15321.072745293026,17684.705796821512,216.57478007803664,-0.35204460428979006,-0.1801209153780678,-0.3139821838985932,148942.7,4.5,7.25,0.1274642946413949,-0.0891868747739097,-0.6071046710321762,0.6231281474495632,-0.6068689031007793,-0.11472195390990259,-0.15362465103556797,0,11.733,0.09433909728708162
2015,KS,13453.75322594798,18542.336269970612,224.69958291046186,-0.3242605507111237,-0.2579525919949299,-0.29576379282608195,154015.6,4.2,7.25,0.128425777695581,-0.05738731198641051,-0.8080916140178566,0.6231281474495632,-0.5885767016828284,-0.2699992513611278,0.47503193332593624,0,11.8357,0.11229744393985028
2016,KS,12505.966638942948,18284.991250943207,195.5905342518752,-0.332460292134479,-0.301698769931983,-0.36438013027623234,159232.8,4.0,7.25,0.1376607609339422,-0.02575754527136282,-0.9486322842909195,0.6231281474495632,-0.4136708771865617,-0.4249372633473017,-0.42304890147621277,0,11.089,-0.021685157823309303
2000,KY,9720.04411929529,8091.219958389506,67.46328154825277,-0.8107845642588709,-0.4526122668069282,-0.8885496755681465,114099.1,4.2,5.15,0.1411612831842561,-0.34221253243146105,-0.8080916140178566,-0.9804848813290687,-0.3477436182636907,-0.14861547382455853,-0.003944511901876453,1,5.9132,-1.2710170607281808
2001,KY,11172.041123542698,8500.539805493037,67.02609453183918,-0.7818326540161323,-0.36924167082430637,-0.8917330744188019,117335.8,5.2,5.15,0.1494211593920748,-0.31565375148045455,-0.17781770586708193,-0.9804848813290687,-0.192978978690134,-0.10879446774773915,-0.003944511901876453,1,8.4386,-0.5749420947865743
2002,KY,12719.819615513921,8926.482594211315,85.88783275772487,-0.7531489101172856,-0.29154525231988887,-0.7701222023053707,122215.8,5.7,5.15,0.1517870350560836,-0.27696478015757,0.10009886840746175,-0.9804848813290687,-0.14885462009885217,0.08237562375344298,0.47503193332593624,1,10.4519,-0.14271510007698376
2003,KY,14232.01045864028,9335.314791470842,104.40909653961339,-0.726876635426635,-0.22427665660166385,-0.6741008519655977,127174.2,6.1,5.15,0.1597206333476635,-0.23920527873609154,0.3078862185667247,-0.9804848813290687,-0.001549168216269898,0.34968584481172277,0.5349039889794132,1,13.5906,0.39876874653312994
2004,KY,15718.078442855105,9734.91914451674,122.63799169388298,-0.7022863641765121,-0.16480113395385723,-0.5948368151160525,134190.8,5.4,5.15,0.1632562737859015,-0.18821465713280064,-0.06405171380084468,-0.9804848813290687,0.063773780751418,0.5560328566171623,1.5227929072617767,0,12.7705,0.26944834344903607
2005,KY,17151.876687589145,10110.31471699665,140.35505895415017,-0.6800884551250111,-0.11252443950880756,-0.5282900608658224,142708.0,5.9,5.15,0.1645360866149526,-0.12978684395805493,0.20549845984455764,-0.9804848813290687,0.08737011349228749,0.6660069079108649,0.6546481002863664,0,15.3455,0.6526645489087473
2006,KY,38169.28485406489,20867.103659379358,273.71774434614866,-0.254960623078045,0.3665147200818378,-0.19809840396965245,151185.8,5.7,5.15,0.16662364943062,-0.07499445113793805,0.10009886840746175,-0.9804848813290687,0.1258036087587604,0.7388803766736678,1.2533686568211324,0,17.3826,0.9152268676968549
2007,KY,44136.50311129692,29796.00217983281,289.87848261275474,-0.04597429031471657,0.4535035709757696,-0.16969345030401037,154542.4,5.4,5.15,0.1662390242893979,-0.054145285649284475,-0.06405171380084468,-0.9804848813290687,0.11872756116284801,0.7790076321833467,0.8642002950735344,0,16.6969,0.8302446314018943
2008,KY,98211.39086378038,27972.045940152795,4103.911164477218,-0.0830361464082378,0.9325014811693285,1.1456847849345149,158209.2,6.4,5.85,0.16804021000131,-0.031880691565200986,0.4561830125641218,-0.3920340144936973,0.1518443348362263,0.9160288155827575,1.3431767403013475,1,17.9429,0.982346540577553
2009,KY,77675.93252586656,34077.06869971256,4982.845308250982,0.032792517853468504,0.7920197202625626,1.242097072588529,156038.5,10.3,6.55,0.1774530619581689,-0.04499791203872305,1.9730870870062414,0.13911116266985502,0.3240833824650534,1.2479878798501043,1.3132407124746088,1,17.9621,0.9846112213029928
2010,KY,62991.43639743551,310261.8221620411,6766.893532415213,1.3287500467935947,0.6665281589419166,1.394150345180427,164820.3,10.2,7.25,0.1825641572878406,0.00698795998613807,1.9412350749543577,0.6231281474495632,0.4170317433975409,1.6120456458529075,1.5227929072617767,1,23.5709,1.5638719769578626
2011,KY,82693.96335480883,513551.92591558874,5520.831147005874,1.6244247766019633,0.8295098395777801,1.2930357944673656,170004.7,9.4,7.25,0.1855622919108128,0.03639306381663049,1.675681920977856,0.6231281474495632,0.4713678755605758,1.8228202421612274,1.0138804342072258,1,25.0026,1.690475937110883
2012,KY,62930.88592275065,540024.0881307467,4522.773170604658,1.6539154876811388,0.665952218029283,1.1939672044579872,176323.1,8.2,7.25,0.1847467117277114,0.07104084443324318,1.2363576165841514,0.6231281474495632,0.4566004781355337,1.9375229247907768,1.5826649629152532,1,24.9647,1.6872152332880797
2013,KY,57829.99286313997,174646.8482609238,4669.987078541031,0.9915845766435658,0.6153299957058799,1.2098807410763444,182470.7,8.0,7.25,0.1821026326896134,0.10358033369422669,1.1575999899684983,0.6231281474495632,0.40865515543204295,2.0365450488067824,2.211321547276758,1,23.6849,1.5742198351532486
2014,KY,57651.90362551519,126629.28041920663,3236.649950778811,0.8029496634975359,0.613482912085026,1.0277463276516128,186419.0,6.5,7.25,0.2511736158604587,0.12390567377736718,0.5042820939651985,0.6231281474495632,1.6272607154586594,1.8037733256445014,2.211321547276758,1,24.7459,1.6682973495772473
2015,KY,50561.96367889567,152733.68509925005,3576.544834417251,0.912921574132206,0.5348971026334209,1.0773539009793156,192819.3,5.3,7.25,0.2900630279061613,0.15595634010998397,-0.12048323852483087,0.6231281474495632,2.284104994406471,1.4959015318722522,2.0616414081430663,1,29.9067,2.0767155244789723
2016,KY,46663.69837274719,157559.52769527034,4222.6772430446745,0.9311733113485045,0.486848098025661,1.1598581058297825,195840.2,5.1,7.25,0.2965754896937529,0.17071624465427654,-0.2360844817254901,0.6231281474495632,2.3921619213910894,0.9719561944818452,0.7743922115933193,0,33.5499,2.325819610209768
2000,LA,8494.592721017074,5160.896590180838,56.64295355356574,-1.0745795182521856,-0.5333086859100653,-0.974035525063995,132709.5,5.3,5.15,0.1477759378874904,-0.19875379636194862,-0.12048323852483087,-0.9804848813290687,-0.22371647149636004,0.12064246435290975,1.3731127681280852,0,5.6417,-1.3605811311668699
2001,LA,9569.807330486,6667.681880356196,56.53038550651816,-0.9243063382540244,-0.4619401077044739,-0.9750068945899176,137847.7,5.7,5.15,0.1643572006811266,-0.16268672377830176,0.10009886840746175,-0.9804848813290687,0.0840734937785726,0.20921097195862273,1.0737524898607023,0,5.97,-1.2527249678538586
2002,LA,11583.236997047317,7474.187990172698,72.64133972921776,-0.8573206717505774,-0.34759726505606287,-0.8523193522507696,139566.7,6.1,5.15,0.1840600080004144,-0.15091989917921175,0.3078862185667247,-0.9804848813290687,0.44415871188899037,0.5440629966979027,1.4629208516083003,0,8.2523,-0.6195076419321632
2003,LA,13566.21283323623,8265.747586507712,88.52804287153272,-0.7982648076873589,-0.2529677420132762,-0.7552472899543102,154449.3,6.4,5.15,0.1997904465386519,-0.0547174358380099,0.4561830125641218,-0.9804848813290687,0.7273698789290844,0.8570299848519263,1.3132407124746088,0,12.1353,0.1638766463159737
2004,LA,15503.127582520949,9034.273910986201,104.07858727948759,-0.7461070544620401,-0.17304704263716297,-0.6756614047477644,169836.2,5.9,5.15,0.2103484044551273,0.03545153912071747,0.20549845984455764,-0.9804848813290687,0.9153807182958966,1.080782639154064,1.2234326289943938,1,12.1211,0.16145865116419297
2005,LA,17439.57232267949,9806.901063403011,119.59503809354835,-0.697964341551262,-0.10256306223591488,-0.607220063081263,197783.5,7.2,5.15,0.2193647812319463,0.18009121514344395,0.824026492654216,-0.9804848813290687,1.0746460615296562,1.5582035010709232,1.7024090742222069,1,14.7302,0.5668884541060238
2006,LA,36038.33922497017,22123.234016713875,302.593325433981,-0.2206650243778886,0.3321113082139159,-0.14843326071535848,205888.0,4.5,5.15,0.2349653063856935,0.2182209973573461,-0.6071046710321762,-0.9804848813290687,1.3474523285172624,1.9211964806999142,1.3132407124746088,1,16.5314,0.8092401614747395
2007,LA,33724.57036653377,24462.384182681042,304.64499145068964,-0.1616959840680169,0.29237274048068934,-0.14508636439020958,206602.3,4.3,5.15,0.224204739896256,0.22150932599300546,-0.7398356881704345,-0.9804848813290687,1.1596540555825159,0.9389281446282842,1.0438164620339645,1,18.8327,1.084961893229158
2008,LA,37346.25006262541,25552.032458958885,356.6539161103854,-0.13612699273912057,0.35346030095786196,-0.06699874983597277,215289.0,4.9,5.85,0.2364413631028684,0.260613539345693,-0.3555398019437017,-0.3920340144936973,1.3730854284080853,1.5969181391975635,1.6724730463954682,0,14.8777,0.5877526546840245
2009,LA,36020.256223634846,29340.12423524976,302.79464531134226,-0.05502037676956204,0.33181074028141233,-0.14810384702136534,207119.8,6.8,6.55,0.2455570872873386,0.22388457823630778,0.6448227642382622,0.13911116266985502,1.5307136116616527,1.2163698832928884,0.504967961152675,0,13.1386,0.3284205515341205
2010,LA,36957.04876252686,30905.89561656623,332.51321048890316,-0.02451653851839302,0.347186533229622,-0.10172554814756922,226161.8,8.0,7.25,0.2583896427618949,0.30739297085705675,1.1575999899684983,0.6231281474495632,1.7506687513321286,1.6739268959585893,2.690297992504571,0,13.1747,0.33412113311970787
2011,LA,40999.165103925254,35592.05687992197,302.4165887847346,0.05831341828666609,0.40934589346581546,-0.14872262971799932,229215.1,7.8,7.25,0.2624544187952465,0.3201254524931858,1.0770723817107175,0.6231281474495632,1.819873080567051,1.9308498174522752,2.5406178533708794,0,13.4834,0.3822835478268611
2012,LA,41691.39356023595,34239.357511242655,316.3737508161098,0.035580067779594216,0.41937271142222493,-0.1263742251481161,233481.2,7.1,7.25,0.2704954518306132,0.33763421333152643,0.7800587292322029,0.6231281474495632,1.956120710919388,2.2171879822161373,2.5406178533708794,0,12.3286,0.1965345233890749
2013,LA,40128.39222775722,39218.662642917414,299.94193127195723,0.11524281039930295,0.3964896990607649,-0.15279215773546803,228688.3,6.7,7.25,0.2695873545553956,0.3179408110454842,0.5985856354702078,0.6231281474495632,1.9407771287499622,2.1523005282869483,1.9718333246628512,0,17.7718,0.9620629633210581
2014,LA,39296.63183461454,34847.92787491131,324.91848195252743,0.04591678039738595,0.38394628414155396,-0.11317231416110599,237717.1,6.4,7.25,0.2723683159371001,0.3547053255026927,0.4561830125641218,0.6231281474495632,1.9877307838911433,1.833327382921452,3.1393384099056454,0,16.8583,0.8505404048561805
2015,LA,28402.221739402023,37684.32036363592,302.42623323538277,0.09182768347747822,0.18951282602982256,-0.14870683461586606,231751.8,6.3,7.25,0.3032760597415271,0.33057534547964684,0.4074295018375773,0.6231281474495632,2.5027749821549907,1.7310108088755705,1.7922171577024222,0,19.0385,1.1080395728308747
2016,LA,29892.54275469596,37115.60629373069,273.4709353832589,0.0829057153359825,0.2201395099729778,-0.19854504698032155,223409.5,6.1,7.25,0.3124210823330237,0.2957674970673081,0.3078862185667247,0.6231281474495632,2.6528268277615012,2.039210039555728,2.2711936029302344,1,21.8107,1.3977012880520863
2000,ME,3297.843869786646,10024.213226994885,106.50054944494687,-0.6851060990188543,-1.0998346806932775,-0.6643377486711166,36840.9,3.4,5.15,0.1300780222258416,-1.4155286003202767,-1.4067011532849951,-0.9804848813290687,-0.5571791472611459,-0.5947161900085974,-0.752345207570334,0,4.7782,-1.6719302893476118
2001,ME,3639.6539762244765,11056.255308425347,105.6084972139517,-0.6276158320318198,-1.0407903221255619,-0.6684784980129719,38499.2,3.8,5.15,0.1774180752466376,-1.3737257878164488,-1.0949108705404393,-0.9804848813290687,0.323445738542562,-0.5584660846566042,-0.692473151916857,0,6.4893,-1.092082597520719
2002,ME,4433.171934318961,12424.804392110867,112.602819531467,-0.5591507389263457,-0.9227045825865826,-0.6369013228842964,40185.5,4.3,5.75,0.2372681255594308,-1.3330243282554963,-0.7398356881704345,-0.472313425449825,1.3874295618055972,-0.45687042380787185,0.23554371071203017,0,10.9383,-0.049727623390194736
2003,ME,5213.077099118034,13768.833528636915,119.46111519747605,-0.4988902935973509,-0.8256732809288762,-0.6077722140236207,41842.2,5.0,6.25,0.1842622308388818,-1.2946675798302338,-0.29531438828762036,-0.0822259753511339,0.44782335475361373,-0.10800377242209991,-0.30330479016925943,1,10.2809,-0.176347169415174
2004,ME,5995.862411775094,15130.13021356669,126.53404004603834,-0.44357654916869604,-0.7419053297485897,-0.5794194890702443,44525.7,4.6,6.35,0.1964324862524435,-1.2356489715468004,-0.5425384600413543,-0.007445332487218203,0.6672260785688053,0.03765786403263733,-0.30330479016925943,1,10.9506,-0.04742559213246269
2005,ME,6780.800841985855,16502.57471449142,133.7403234942413,-0.39263468762958814,-0.6682393034729374,-0.5521054462810965,45869.8,4.9,6.5,0.2044712300015089,-1.2074120631414782,-0.3555398019437017,0.10283925804435601,0.8109262582345754,0.21324795430832644,-0.003944511901876453,1,12.4256,0.2127445559380196
2006,ME,8128.7754063820485,20982.715946438817,157.70691487943282,-0.2517190048658375,-0.5596679364160694,-0.47075389277681695,47929.5,4.6,6.75,0.2080727157890601,-1.16570833296048,-0.5425384600413543,0.28183567306940965,0.8749954200044563,0.3277057342375039,-0.7224091797435958,1,12.0255,0.1451113213936547
2007,ME,8708.75536157124,23718.535293360033,164.06164907531044,-0.1798134404617678,-0.5183988574179528,-0.4512446842353135,49163.3,4.7,6.75,0.2303088075717386,-1.141576953564469,-0.4791150740519675,0.28183567306940965,1.2663866457584312,0.35938787686349927,-0.5128569849564274,1,12.3619,0.20211267055915935
2008,ME,9013.809957944515,25246.67324465983,174.6374836736918,-0.14318070315074505,-0.49778236239829926,-0.42038408638938873,49978.5,5.5,7.0,0.2250296690965638,-1.1259628025956734,-0.008495131765037696,0.4551486918892987,1.1741094048073892,0.5264531996680916,-0.18356067886230615,1,12.3241,0.19577965102531175
2009,ME,9224.062582228733,26762.519173097793,177.71032315375416,-0.10897075847722187,-0.48397506022441444,-0.4117653782480903,50567.9,8.1,7.25,0.2360058363856527,-1.1148313992948926,1.1971951747373464,0.6231281474495632,1.3655252851044626,0.9994866689279963,-0.36317684582273585,1,12.745,0.2653048647102231
2010,ME,9594.292341704928,29256.77081543391,201.88643701328175,-0.0566895653304004,-0.4604099479745175,-0.34871538317486034,51724.3,8.1,7.5,0.2519589433493845,-1.0933636976847116,1.1971951747373464,0.7860925346167091,1.6407258039383616,1.4807658160062076,-0.03388053972861465,1,10.4221,-0.14853984098286277
2011,ME,10037.317710451232,29980.368179273115,199.50956356329075,-0.04235511810256004,-0.4333783246719915,-0.3545713776725473,51867.1,7.9,7.5,0.2622684606605214,-1.0907460790628642,1.1175623917462034,0.7860925346167091,1.816711940688427,1.7832768317916778,0.23554371071203017,0,11.7773,0.10210319184271209
2012,ME,9999.963736354342,29122.773453242644,199.28364687667394,-0.05938291378551704,-0.43561099776418355,-0.3551315854870935,52866.6,7.5,7.5,0.252149346741692,-1.0726238665355017,0.9527826588450984,0.7860925346167091,1.6439891552051191,1.867228973402599,0.055927543751600466,0,11.4743,0.04845231910176086
2013,ME,9155.829794456682,27140.401830854884,187.0096415385959,-0.10074441625271463,-0.48842111550336187,-0.3865578164790993,53670.7,6.6,7.5,0.2076040147318278,-1.058291482191342,0.5517440826876254,0.7860925346167091,0.8666682128266946,1.8037870378489296,-0.09375259538209103,0,13.2438,0.344992395338424
